run_id,combo_id,name,target,field,value
01KXPMQEHK6WCFA17CG5BXHR0B,cf10b4966f4ca77c,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-cycle__MACCITY.tint-nearest__MACCITY.map-nn,MACCITY,mapalgo,nn
01KXPMQEHK6WCFA17CG5BXHR0B,542e868a38edcab0,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-cycle__MACCITY.tint-nearest__MACCITY.map-passthrough,co,operation,replace
01KXPMQEHK6WCFA17CG5BXHR0B,542e868a38edcab0,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-cycle__MACCITY.tint-nearest__MACCITY.map-passthrough,co,category,undefined
01KXPMQEHK6WCFA17CG5BXHR0B,542e868a38edcab0,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-cycle__MACCITY.tint-nearest__MACCITY.map-passthrough,co,vdist_method,height
01KXPMQEHK6WCFA17CG5BXHR0B,542e868a38edcab0,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-cycle__MACCITY.tint-nearest__MACCITY.map-passthrough,MACCITY,taxmode,cycle
01KXPMQEHK6WCFA17CG5BXHR0B,542e868a38edcab0,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-cycle__MACCITY.tint-nearest__MACCITY.map-passthrough,MACCITY,tintalgo,nearest
01KXPMQEHK6WCFA17CG5BXHR0B,542e868a38edcab0,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-cycle__MACCITY.tint-nearest__MACCITY.map-passthrough,MACCITY,mapalgo,passthrough
01KXPMQEHK6WCFA17CG5BXHR0B,f21a1c71644cfd25,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-bilinear,co,operation,replace
01KXPMQEHK6WCFA17CG5BXHR0B,f21a1c71644cfd25,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-bilinear,co,category,undefined
01KXPMQEHK6WCFA17CG5BXHR0B,f21a1c71644cfd25,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-bilinear,co,vdist_method,height
01KXPMQEHK6WCFA17CG5BXHR0B,f21a1c71644cfd25,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-bilinear,MACCITY,taxmode,extend
01KXPMQEHK6WCFA17CG5BXHR0B,f21a1c71644cfd25,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-bilinear,MACCITY,tintalgo,linear
01KXPMQEHK6WCFA17CG5BXHR0B,f21a1c71644cfd25,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-bilinear,MACCITY,mapalgo,bilinear
01KXPMQEHK6WCFA17CG5BXHR0B,bf0f2478bc0f19de,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-consd,co,operation,replace
01KXPMQEHK6WCFA17CG5BXHR0B,bf0f2478bc0f19de,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-consd,co,category,undefined
01KXPMQEHK6WCFA17CG5BXHR0B,bf0f2478bc0f19de,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-consd,co,vdist_method,height
01KXPMQEHK6WCFA17CG5BXHR0B,bf0f2478bc0f19de,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-consd,MACCITY,taxmode,extend
01KXPMQEHK6WCFA17CG5BXHR0B,bf0f2478bc0f19de,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-consd,MACCITY,tintalgo,linear
01KXPMQEHK6WCFA17CG5BXHR0B,bf0f2478bc0f19de,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-consd,MACCITY,mapalgo,consd
01KXPMQEHK6WCFA17CG5BXHR0B,b3625db8092af01f,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-conss,co,operation,replace
01KXPMQEHK6WCFA17CG5BXHR0B,b3625db8092af01f,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-conss,co,category,undefined
01KXPMQEHK6WCFA17CG5BXHR0B,b3625db8092af01f,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-conss,co,vdist_method,height
01KXPMQEHK6WCFA17CG5BXHR0B,b3625db8092af01f,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-conss,MACCITY,taxmode,extend
01KXPMQEHK6WCFA17CG5BXHR0B,b3625db8092af01f,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-conss,MACCITY,tintalgo,linear
01KXPMQEHK6WCFA17CG5BXHR0B,b3625db8092af01f,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-conss,MACCITY,mapalgo,conss
01KXPMQEHK6WCFA17CG5BXHR0B,0a32bdaacd79cd14,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-cubic,co,operation,replace
01KXPMQEHK6WCFA17CG5BXHR0B,0a32bdaacd79cd14,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-cubic,co,category,undefined
01KXPMQEHK6WCFA17CG5BXHR0B,0a32bdaacd79cd14,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-cubic,co,vdist_method,height
01KXPMQEHK6WCFA17CG5BXHR0B,0a32bdaacd79cd14,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-cubic,MACCITY,taxmode,extend
01KXPMQEHK6WCFA17CG5BXHR0B,0a32bdaacd79cd14,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-cubic,MACCITY,tintalgo,linear
01KXPMQEHK6WCFA17CG5BXHR0B,0a32bdaacd79cd14,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-cubic,MACCITY,mapalgo,cubic
01KXPMQEHK6WCFA17CG5BXHR0B,fc708af6ad6e1e08,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-nn,co,operation,replace
01KXPMQEHK6WCFA17CG5BXHR0B,fc708af6ad6e1e08,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-nn,co,category,undefined
01KXPMQEHK6WCFA17CG5BXHR0B,fc708af6ad6e1e08,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-nn,co,vdist_method,height
01KXPMQEHK6WCFA17CG5BXHR0B,fc708af6ad6e1e08,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-nn,MACCITY,taxmode,extend
01KXPMQEHK6WCFA17CG5BXHR0B,fc708af6ad6e1e08,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-nn,MACCITY,tintalgo,linear
01KXPMQEHK6WCFA17CG5BXHR0B,fc708af6ad6e1e08,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-nn,MACCITY,mapalgo,nn
01KXPMQEHK6WCFA17CG5BXHR0B,ec25d80db518c375,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-passthrough,co,operation,replace
01KXPMQEHK6WCFA17CG5BXHR0B,ec25d80db518c375,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-passthrough,co,category,undefined
01KXPMQEHK6WCFA17CG5BXHR0B,ec25d80db518c375,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-passthrough,co,vdist_method,height
01KXPMQEHK6WCFA17CG5BXHR0B,ec25d80db518c375,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-passthrough,MACCITY,taxmode,extend
01KXPMQEHK6WCFA17CG5BXHR0B,ec25d80db518c375,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-passthrough,MACCITY,tintalgo,linear
01KXPMQEHK6WCFA17CG5BXHR0B,ec25d80db518c375,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-linear__MACCITY.map-passthrough,MACCITY,mapalgo,passthrough
01KXPMQEHK6WCFA17CG5BXHR0B,8056d5dbc94f9219,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-bilinear,co,operation,replace
01KXPMQEHK6WCFA17CG5BXHR0B,8056d5dbc94f9219,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-bilinear,co,category,undefined
01KXPMQEHK6WCFA17CG5BXHR0B,8056d5dbc94f9219,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-bilinear,co,vdist_method,height
01KXPMQEHK6WCFA17CG5BXHR0B,8056d5dbc94f9219,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-bilinear,MACCITY,taxmode,extend
01KXPMQEHK6WCFA17CG5BXHR0B,8056d5dbc94f9219,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-bilinear,MACCITY,tintalgo,nearest
01KXPMQEHK6WCFA17CG5BXHR0B,8056d5dbc94f9219,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-bilinear,MACCITY,mapalgo,bilinear
01KXPMQEHK6WCFA17CG5BXHR0B,16771d137670417d,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-consd,co,operation,replace
01KXPMQEHK6WCFA17CG5BXHR0B,16771d137670417d,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-consd,co,category,undefined
01KXPMQEHK6WCFA17CG5BXHR0B,16771d137670417d,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-consd,co,vdist_method,height
01KXPMQEHK6WCFA17CG5BXHR0B,16771d137670417d,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-consd,MACCITY,taxmode,extend
01KXPMQEHK6WCFA17CG5BXHR0B,16771d137670417d,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-consd,MACCITY,tintalgo,nearest
01KXPMQEHK6WCFA17CG5BXHR0B,16771d137670417d,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-consd,MACCITY,mapalgo,consd
01KXPMQEHK6WCFA17CG5BXHR0B,137a114e1f90a42a,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-conss,co,operation,replace
01KXPMQEHK6WCFA17CG5BXHR0B,137a114e1f90a42a,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-conss,co,category,undefined
01KXPMQEHK6WCFA17CG5BXHR0B,137a114e1f90a42a,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-conss,co,vdist_method,height
01KXPMQEHK6WCFA17CG5BXHR0B,137a114e1f90a42a,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-conss,MACCITY,taxmode,extend
01KXPMQEHK6WCFA17CG5BXHR0B,137a114e1f90a42a,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-conss,MACCITY,tintalgo,nearest
01KXPMQEHK6WCFA17CG5BXHR0B,137a114e1f90a42a,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-conss,MACCITY,mapalgo,conss
01KXPMQEHK6WCFA17CG5BXHR0B,fb66dcd01059e619,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-cubic,co,operation,replace
01KXPMQEHK6WCFA17CG5BXHR0B,fb66dcd01059e619,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-cubic,co,category,undefined
01KXPMQEHK6WCFA17CG5BXHR0B,fb66dcd01059e619,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-cubic,co,vdist_method,height
01KXPMQEHK6WCFA17CG5BXHR0B,fb66dcd01059e619,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-cubic,MACCITY,taxmode,extend
01KXPMQEHK6WCFA17CG5BXHR0B,fb66dcd01059e619,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-cubic,MACCITY,tintalgo,nearest
01KXPMQEHK6WCFA17CG5BXHR0B,fb66dcd01059e619,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-cubic,MACCITY,mapalgo,cubic
01KXPMQEHK6WCFA17CG5BXHR0B,699d56e091712967,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-nn,co,operation,replace
01KXPMQEHK6WCFA17CG5BXHR0B,699d56e091712967,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-nn,co,category,undefined
01KXPMQEHK6WCFA17CG5BXHR0B,699d56e091712967,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-nn,co,vdist_method,height
01KXPMQEHK6WCFA17CG5BXHR0B,699d56e091712967,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-nn,MACCITY,taxmode,extend
01KXPMQEHK6WCFA17CG5BXHR0B,699d56e091712967,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-nn,MACCITY,tintalgo,nearest
01KXPMQEHK6WCFA17CG5BXHR0B,699d56e091712967,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-nn,MACCITY,mapalgo,nn
01KXPMQEHK6WCFA17CG5BXHR0B,33299866f650536a,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-passthrough,co,operation,replace
01KXPMQEHK6WCFA17CG5BXHR0B,33299866f650536a,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-passthrough,co,category,undefined
01KXPMQEHK6WCFA17CG5BXHR0B,33299866f650536a,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-passthrough,co,vdist_method,height
01KXPMQEHK6WCFA17CG5BXHR0B,33299866f650536a,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-passthrough,MACCITY,taxmode,extend
01KXPMQEHK6WCFA17CG5BXHR0B,33299866f650536a,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-passthrough,MACCITY,tintalgo,nearest
01KXPMQEHK6WCFA17CG5BXHR0B,33299866f650536a,co.op-replace__co.cat-undefined__co.vd-height__MACCITY.tax-extend__MACCITY.tint-nearest__MACCITY.map-passthrough,MACCITY,mapalgo,passthrough
01KXPMQEHK6WCFA17CG5BXHR0B,b47e1d732c11d007,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-bilinear,co,operation,replace
01KXPMQEHK6WCFA17CG5BXHR0B,b47e1d732c11d007,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-bilinear,co,category,undefined
01KXPMQEHK6WCFA17CG5BXHR0B,b47e1d732c11d007,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-bilinear,co,vdist_method,pbl
01KXPMQEHK6WCFA17CG5BXHR0B,b47e1d732c11d007,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-bilinear,MACCITY,taxmode,cycle
01KXPMQEHK6WCFA17CG5BXHR0B,b47e1d732c11d007,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-bilinear,MACCITY,tintalgo,linear
01KXPMQEHK6WCFA17CG5BXHR0B,b47e1d732c11d007,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-bilinear,MACCITY,mapalgo,bilinear
01KXPMQEHK6WCFA17CG5BXHR0B,61a9e62d8d9571c1,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-consd,co,operation,replace
01KXPMQEHK6WCFA17CG5BXHR0B,61a9e62d8d9571c1,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-consd,co,category,undefined
01KXPMQEHK6WCFA17CG5BXHR0B,61a9e62d8d9571c1,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-consd,co,vdist_method,pbl
01KXPMQEHK6WCFA17CG5BXHR0B,61a9e62d8d9571c1,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-consd,MACCITY,taxmode,cycle
01KXPMQEHK6WCFA17CG5BXHR0B,61a9e62d8d9571c1,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-consd,MACCITY,tintalgo,linear
01KXPMQEHK6WCFA17CG5BXHR0B,61a9e62d8d9571c1,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-consd,MACCITY,mapalgo,consd
01KXPMQEHK6WCFA17CG5BXHR0B,d239050de2b69e3d,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-conss,co,operation,replace
01KXPMQEHK6WCFA17CG5BXHR0B,d239050de2b69e3d,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-conss,co,category,undefined
01KXPMQEHK6WCFA17CG5BXHR0B,d239050de2b69e3d,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-conss,co,vdist_method,pbl
01KXPMQEHK6WCFA17CG5BXHR0B,d239050de2b69e3d,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-conss,MACCITY,taxmode,cycle
01KXPMQEHK6WCFA17CG5BXHR0B,d239050de2b69e3d,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-conss,MACCITY,tintalgo,linear
01KXPMQEHK6WCFA17CG5BXHR0B,d239050de2b69e3d,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-conss,MACCITY,mapalgo,conss
01KXPMQEHK6WCFA17CG5BXHR0B,c13a9030610e8676,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-cubic,co,operation,replace
01KXPMQEHK6WCFA17CG5BXHR0B,c13a9030610e8676,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-cubic,co,category,undefined
01KXPMQEHK6WCFA17CG5BXHR0B,c13a9030610e8676,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-cubic,co,vdist_method,pbl
01KXPMQEHK6WCFA17CG5BXHR0B,c13a9030610e8676,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-cubic,MACCITY,taxmode,cycle
01KXPMQEHK6WCFA17CG5BXHR0B,c13a9030610e8676,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-cubic,MACCITY,tintalgo,linear
01KXPMQEHK6WCFA17CG5BXHR0B,c13a9030610e8676,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-cubic,MACCITY,mapalgo,cubic
01KXPMQEHK6WCFA17CG5BXHR0B,9a3d8a8dfddaea8a,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-nn,co,operation,replace
01KXPMQEHK6WCFA17CG5BXHR0B,9a3d8a8dfddaea8a,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-nn,co,category,undefined
01KXPMQEHK6WCFA17CG5BXHR0B,9a3d8a8dfddaea8a,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-nn,co,vdist_method,pbl
01KXPMQEHK6WCFA17CG5BXHR0B,9a3d8a8dfddaea8a,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-nn,MACCITY,taxmode,cycle
01KXPMQEHK6WCFA17CG5BXHR0B,9a3d8a8dfddaea8a,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-nn,MACCITY,tintalgo,linear
01KXPMQEHK6WCFA17CG5BXHR0B,9a3d8a8dfddaea8a,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-nn,MACCITY,mapalgo,nn
01KXPMQEHK6WCFA17CG5BXHR0B,28251256b9b43e4d,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-passthrough,co,operation,replace
01KXPMQEHK6WCFA17CG5BXHR0B,28251256b9b43e4d,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-passthrough,co,category,undefined
01KXPMQEHK6WCFA17CG5BXHR0B,28251256b9b43e4d,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-passthrough,co,vdist_method,pbl
01KXPMQEHK6WCFA17CG5BXHR0B,28251256b9b43e4d,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-passthrough,MACCITY,taxmode,cycle
01KXPMQEHK6WCFA17CG5BXHR0B,28251256b9b43e4d,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-passthrough,MACCITY,tintalgo,linear
01KXPMQEHK6WCFA17CG5BXHR0B,28251256b9b43e4d,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-linear__MACCITY.map-passthrough,MACCITY,mapalgo,passthrough
01KXPMQEHK6WCFA17CG5BXHR0B,30ce762da638b6d5,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-nearest__MACCITY.map-bilinear,co,operation,replace
01KXPMQEHK6WCFA17CG5BXHR0B,30ce762da638b6d5,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-nearest__MACCITY.map-bilinear,co,category,undefined
01KXPMQEHK6WCFA17CG5BXHR0B,30ce762da638b6d5,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-nearest__MACCITY.map-bilinear,co,vdist_method,pbl
01KXPMQEHK6WCFA17CG5BXHR0B,30ce762da638b6d5,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-nearest__MACCITY.map-bilinear,MACCITY,taxmode,cycle
01KXPMQEHK6WCFA17CG5BXHR0B,30ce762da638b6d5,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-nearest__MACCITY.map-bilinear,MACCITY,tintalgo,nearest
01KXPMQEHK6WCFA17CG5BXHR0B,30ce762da638b6d5,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-nearest__MACCITY.map-bilinear,MACCITY,mapalgo,bilinear
01KXPMQEHK6WCFA17CG5BXHR0B,fc75c130937ecebc,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-nearest__MACCITY.map-consd,co,operation,replace
01KXPMQEHK6WCFA17CG5BXHR0B,fc75c130937ecebc,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-nearest__MACCITY.map-consd,co,category,undefined
01KXPMQEHK6WCFA17CG5BXHR0B,fc75c130937ecebc,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-nearest__MACCITY.map-consd,co,vdist_method,pbl
01KXPMQEHK6WCFA17CG5BXHR0B,fc75c130937ecebc,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-nearest__MACCITY.map-consd,MACCITY,taxmode,cycle
01KXPMQEHK6WCFA17CG5BXHR0B,fc75c130937ecebc,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-nearest__MACCITY.map-consd,MACCITY,tintalgo,nearest
01KXPMQEHK6WCFA17CG5BXHR0B,fc75c130937ecebc,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-nearest__MACCITY.map-consd,MACCITY,mapalgo,consd
01KXPMQEHK6WCFA17CG5BXHR0B,072535ce3b39d714,co.op-replace__co.cat-undefined__co.vd-pbl__MACCITY.tax-cycle__MACCITY.tint-nearest__MACCITY.map-conss,co,operation,replace
